time (s),MLR (kg/s),thikness (m),T(z=0),T(z=3),T(z=6),C_A (kg/m^3),C_B (kg/m^3),C_C (kg/m^3)
604.5,3.3058832999999995e-44,0.01800049,927.7369987313097,922.81715634198,916.363617986779,0.0,9.8803e-320,295.7
605.0,3.3047103e-44,0.01800049,927.7487362009398,922.8328210004779,916.3841619198083,0.0,9.8803e-320,295.7
605.5,3.3035853e-44,0.01800049,927.7604511725946,922.848385658976,916.4045084013363,0.0,9.8803e-320,295.7
606.0,3.3025044e-44,0.01800049,927.7720661442494,922.863850317474,916.4248548828642,0.0,9.8803e-320,295.7
606.5,3.3014671e-44,0.01800049,927.783681115904,922.879217500365,916.4450988158936,0.0,9.8803e-320,295.7
607.0,3.3004719e-44,0.01800049,927.7951960875588,922.8945821588629,916.4651478459202,0.0,9.8803e-320,295.7
607.5,3.2995172e-44,0.01800049,927.8066110592135,922.909846817361,916.4851917789495,0.0,9.8803e-320,295.7
608.0,3.2986017e-44,0.01800049,927.8180260308683,922.9250114758589,916.5051382604775,0.0,9.8803e-320,295.7
608.5,3.2977239e-44,0.01800049,927.8294185045477,922.940176134357,916.5249847420054,0.0,9.8803e-320,295.7
609.0,3.2968824e-44,0.01800049,927.8407334762024,922.955145841641,916.544733772032,0.0,9.8803e-320,295.7
609.5,3.2960759e-44,0.01800049,927.8519484478571,922.970110500139,916.56438025356,0.0,9.8803e-320,295.7
610.0,3.2953033e-44,0.01800049,927.8631634195119,922.985075158637,916.583926735088,0.0,9.8803e-320,295.7
610.5,3.2945632e-44,0.01800049,927.8743558931914,922.999844865921,916.6033757651146,0.0,9.8803e-320,295.7
611.0,3.2938544000000003e-44,0.01800049,927.8854483668707,923.0146120488121,916.6228222466425,0.0,9.8803e-320,295.7
611.5,3.2931759e-44,0.01800049,927.8964633385255,923.02937670731,916.6420712766692,0.0,9.8803e-320,295.7
612.0,3.2925265e-44,0.01800049,927.9074558122048,923.0439438902009,916.6612228551944,0.0,9.8803e-320,295.7
612.5,3.2919051e-44,0.01800049,927.9183707838597,923.0585110730921,916.6803693367224,0.0,9.8803e-320,295.7
613.0,3.2913108e-44,0.01800049,927.929263257539,923.072978255983,916.6994183667491,0.0,9.8803e-320,295.7
613.5,3.2907424e-44,0.01800049,927.9401557312185,923.087445438874,916.7183673967756,0.0,9.8803e-320,295.7
614.0,3.2901991000000003e-44,0.01800049,927.9509482048978,923.101812621765,916.7372164268022,0.0,9.8803e-320,295.7
614.5,3.2896799e-44,0.01800049,927.9616406785773,923.116079804656,916.7559654568289,0.0,9.8803e-320,295.7
615.0,3.2891839e-44,0.01800049,927.9723331522567,923.1303469875471,916.7746170353541,0.0,9.8803e-320,295.7
615.5,3.2887102e-44,0.01800049,927.9830256259361,923.1444166948311,916.7931660653808,0.0,9.8803e-320,295.7
616.0,3.288258e-44,0.01800049,927.9935956016401,923.158583877722,916.8117150954074,0.0,9.8803e-320,295.7
616.5,3.2878264e-44,0.01800049,928.0041105732948,923.172553585006,916.8300692224315,0.0,9.8803e-320,295.7
617.0,3.2874148e-44,0.01800049,928.0146030469742,923.186520767897,916.8484182524581,0.0,9.8803e-320,295.7
617.5,3.2870222000000003e-44,0.01800049,928.0250730226784,923.200390475181,916.8666698309834,0.0,9.8803e-320,295.7
618.0,3.2866481e-44,0.01800049,928.0354654963577,923.214257658072,916.8848214095086,0.0,9.8803e-320,295.7
618.5,3.2862916e-44,0.01800049,928.0457579700371,923.2280273653561,916.9028729880339,0.0,9.8803e-320,295.7
619.0,3.2859521e-44,0.01800049,928.056105447766,923.24169707264,916.9209220180605,0.0,9.8803e-320,295.7
619.5,3.2856290000000003e-44,0.01800049,928.0663204194205,923.255366779924,916.9387761450846,0.0,9.8803e-320,295.7
620.0,3.2853216e-44,0.01800049,928.0765678971494,923.2689364872081,916.9566277236098,0.0,9.8803e-320,295.7
620.5,3.2850292e-44,0.01800049,928.0866603708288,923.282503670099,916.974379302135,0.0,9.8803e-320,295.7
621.0,3.2847514000000003e-44,0.01800049,928.0968303465328,923.295973377383,916.992033429159,0.0,9.8803e-320,295.7
621.5,3.2844875000000003e-44,0.01800049,928.1069003222369,923.309343084667,917.0095875561831,0.0,9.8803e-320,295.7
622.0,3.2842369000000004e-44,0.01800049,928.1168927959163,923.322615316344,917.0271391347084,0.0,9.8803e-320,295.7
622.5,3.2839991000000004e-44,0.01800049,928.1268627716204,923.3358850236281,917.0444932617323,0.0,9.8803e-320,295.7
623.0,3.2837737000000003e-44,0.01800049,928.1368102493491,923.3491522065191,917.0618473887563,0.0,9.8803e-320,295.7
623.5,3.2835601e-44,0.01800049,928.1467027230285,923.3622244381961,917.0791015157803,0.0,9.8803e-320,295.7
624.0,3.2833579e-44,0.01800049,928.1564726987326,923.3753941454801,917.0963530943055,0.0,9.8803e-320,295.7
624.5,3.2831665e-44,0.01800049,928.1663201764612,923.3883663771571,917.1134072213295,0.0,9.8803e-320,295.7
625.0,3.2829856e-44,0.01800049,928.1760126501407,923.401336084441,917.1304613483535,0.0,9.8803e-320,295.7
625.5,3.2828147e-44,0.01800049,928.1857601278695,923.414305791725,917.1474154753774,0.0,9.8803e-320,295.7
626.0,3.2826534e-44,0.01800049,928.1954301035736,923.427078023402,917.1642721509,0.0,9.8803e-320,295.7
626.5,3.2825012e-44,0.01800049,928.2050000792775,923.4399477306861,917.1811237294254,0.0,9.8803e-320,295.7
627.0,3.2823579e-44,0.01800049,928.2145700549817,923.4526199623631,917.197780404948,0.0,9.8803e-320,295.7
627.5,3.2822231e-44,0.01800049,928.2241175327104,923.4652921940401,917.2144370804707,0.0,9.8803e-320,295.7
628.0,3.2820963000000004e-44,0.01800049,928.2335875084145,923.4779619013241,917.2309912074946,0.0,9.8803e-320,295.7
628.5,3.2819773e-44,0.01800049,928.2430349861431,923.4905341330011,917.2475453345186,0.0,9.8803e-320,295.7
629.0,3.2818657e-44,0.01800049,928.2524049618472,923.5030063646781,917.2639045585398,0.0,9.8803e-320,295.7
629.5,3.2817611e-44,0.01800049,928.261752439576,923.5154760719621,917.2802586855639,0.0,9.8803e-320,295.7
630.0,3.2816634e-44,0.01800049,928.2710999173047,923.5278483036391,917.2965153610866,0.0,9.8803e-320,295.7
630.5,3.2815722e-44,0.01800049,928.2803473950335,923.5402205353162,917.3127720366092,0.0,9.8803e-320,295.7
631.0,3.2814872e-44,0.01800049,928.2895948727621,923.5524927669932,917.3288287121318,0.0,9.8803e-320,295.7
631.5,3.2814081000000003e-44,0.01800049,928.2987648484662,923.5646675230631,917.3448853876544,0.0,9.8803e-320,295.7
632.0,3.2813347e-44,0.01800049,928.3079123261949,923.5768397547401,917.3609420631769,0.0,9.8803e-320,295.7
632.5,3.2812667e-44,0.01800049,928.3170373059484,923.5889119864171,917.3768012871983,0.0,9.8803e-320,295.7
633.0,3.2812039e-44,0.01800049,928.3260847836771,923.6009842180941,917.3926579627209,0.0,9.8803e-320,295.7
633.5,3.281146e-44,0.01800049,928.3351322614058,923.6130564497711,917.4084146382436,0.0,9.8803e-320,295.7
634.0,3.2810929000000003e-44,0.01800049,928.3440797391345,923.6249312058411,917.4240738622649,0.0,9.8803e-320,295.7
634.5,3.2810442000000004e-44,0.01800049,928.3530272168632,923.6369009131251,917.4397305377876,0.0,9.8803e-320,295.7
635.0,3.2809998e-44,0.01800049,928.3618971925673,923.6486756691952,917.4552897618088,0.0,9.8803e-320,295.7
635.5,3.2809596e-44,0.01800049,928.3707996743453,923.6604504252651,917.4707464373314,0.0,9.8803e-320,295.7
636.0,3.2809232e-44,0.01800049,928.3795696500493,923.6722226569422,917.4862056613528,0.0,9.8803e-320,295.7
636.5,3.2808905e-44,0.01800049,928.3883946298029,923.6838974130121,917.501464885374,0.0,9.8803e-320,295.7
637.0,3.2808614e-44,0.01800049,928.3971421075315,923.695569644689,917.5168215608967,0.0,9.8803e-320,295.7
637.5,3.2808357e-44,0.01800049,928.4057895852603,923.7071444007591,917.5319833334166,0.0,9.8803e-320,295.7
638.0,3.2808131e-44,0.01800049,928.4145145650136,923.7186191568292,917.547142557438,0.0,9.8803e-320,295.7
638.5,3.2807936e-44,0.01800049,928.4230620427425,923.7300913885061,917.5622017814593,0.0,9.8803e-320,295.7
639.0,3.2807769000000004e-44,0.01800049,928.4316870224958,923.7415661445762,917.5771610054805,0.0,9.8803e-320,295.7
639.5,3.2807631e-44,0.01800049,928.4402120022493,923.752938376253,917.5921202295019,0.0,9.8803e-320,295.7
640.0,3.2807518e-44,0.01800049,928.4487369820025,923.7642156567161,917.6069820020218,0.0,9.8803e-320,295.7
640.5,3.280743e-44,0.01800049,928.4571844597313,923.7754904127861,917.6218412260432,0.0,9.8803e-320,295.7
641.0,3.2807365e-44,0.01800049,928.4656094394846,923.7867626444631,917.6365029985631,0.0,9.8803e-320,295.7
641.5,3.2807323e-44,0.01800049,928.474034419238,923.7978399249262,917.6511622225844,0.0,9.8803e-320,295.7
642.0,3.2807301e-44,0.01800049,928.4823593989914,923.8090121566032,917.6658214466057,0.0,9.8803e-320,295.7
642.5,3.2807299e-44,0.01800049,928.4906843787448,923.8200869126731,917.6803832191256,0.0,9.8803e-320,295.7
643.0,3.2807317e-44,0.01800049,928.4989318564736,923.8310641931362,917.6948449916456,0.0,9.8803e-320,295.7
643.5,3.2807351e-44,0.01800049,928.5072343382516,923.8420389492062,917.7092067641656,0.0,9.8803e-320,295.7
644.0,3.2807403e-44,0.01800049,928.5153818159804,923.8530137052762,917.7235685366855,0.0,9.8803e-320,295.7
644.5,3.280747e-44,0.01800049,928.5235842977585,923.8638884613462,917.7378303092056,0.0,9.8803e-320,295.7
645.0,3.2807553e-44,0.01800049,928.5317092775118,923.8746657418092,917.7520895332268,0.0,9.8803e-320,295.7
645.5,3.2807649000000004e-44,0.01800049,928.5398342572652,923.8854404978792,917.7662513057469,0.0,9.8803e-320,295.7
646.0,3.2807758e-44,0.01800049,928.5478592370187,923.8962152539492,917.7803156267655,0.0,9.8803e-320,295.7
646.5,3.2807880000000004e-44,0.01800049,928.5558842167719,923.9068900100192,917.7943773992855,0.0,9.8803e-320,295.7
647.0,3.2808013e-44,0.01800049,928.56388669855,923.9174672904823,917.8083391718054,0.0,9.8803e-320,295.7
647.5,3.2808157e-44,0.01800049,928.5718116783034,923.9280445709452,917.822203492824,0.0,9.8803e-320,295.7
648.0,3.2808311e-44,0.01800049,928.5797366580567,923.9386193270151,917.836065265344,0.0,9.8803e-320,295.7
648.5,3.2808475e-44,0.01800049,928.5876391398349,923.9490966074783,917.8498270378641,0.0,9.8803e-320,295.7
649.0,3.2808647e-44,0.01800049,928.5954641195882,923.9595713635482,917.8635888103839,0.0,9.8803e-320,295.7
649.5,3.2808828e-44,0.01800049,928.6032666013663,923.9699486440112,917.8771556799013,0.0,9.8803e-320,295.7
650.0,3.2809016e-44,0.01800049,928.6110915811197,923.9803259244742,917.8908174524212,0.0,9.8803e-320,295.7
650.5,3.2809211e-44,0.01800049,928.6187940628977,923.9906032049372,917.9042817734398,0.0,9.8803e-320,295.7
651.0,3.2809412e-44,0.01800049,928.6265190426511,924.0008779610072,917.9178435459598,0.0,9.8803e-320,295.7
651.5,3.280962e-44,0.01800049,928.6342215244291,924.0110552414702,917.9312078669785,0.0,9.8803e-320,295.7
652.0,3.2809833e-44,0.01800049,928.6418240062072,924.0212325219331,917.9445721879971,0.0,9.8803e-320,295.7
652.5,3.2810051e-44,0.01800049,928.6494264879852,924.0313123267891,917.9578390575145,0.0,9.8803e-320,295.7
653.0,3.2810273e-44,0.01800049,928.6570289697634,924.0413870828593,917.9711008300344,0.0,9.8803e-320,295.7
653.5,3.28105e-44,0.01800049,928.6645539495166,924.0514643633222,917.984265151053,0.0,9.8803e-320,295.7
654.0,3.2810731e-44,0.01800049,928.6720564312948,924.0614416437852,917.9974294720716,0.0,9.8803e-320,295.7
654.5,3.2810964e-44,0.01800049,928.6795364150975,924.0714189242482,918.0104937930903,0.0,9.8803e-320,295.7
655.0,3.2811201e-44,0.01800049,928.6869613948509,924.0812962047112,918.0234606626077,0.0,9.8803e-320,295.7
655.5,3.2811441e-44,0.01800049,928.6943638766289,924.0911734851742,918.0364249836264,0.0,9.8803e-320,295.7
656.0,3.2811682000000003e-44,0.01800049,928.7017438604316,924.1009532900302,918.0492918531436,0.0,9.8803e-320,295.7
656.5,3.2811926000000004e-44,0.01800049,928.709068840185,924.1107305704932,918.0621561741623,0.0,9.8803e-320,295.7
657.0,3.2812171e-44,0.01800049,928.7163713219632,924.1204103753493,918.0749204951809,0.0,9.8803e-320,295.7
657.5,3.2812418000000004e-44,0.01800049,928.7236513057658,924.1300876558122,918.0875873646982,0.0,9.8803e-320,295.7
658.0,3.2812666000000004e-44,0.01800049,928.7308537875439,924.1397649362752,918.1002542342155,0.0,9.8803e-320,295.7
658.5,3.2812915e-44,0.01800049,928.7380562693219,924.1493422167382,918.1128211037328,0.0,9.8803e-320,295.7
659.0,3.2813164e-44,0.01800049,928.7452587511,924.1589220215942,918.1253879732501,0.0,9.8803e-320,295.7
659.5,3.2813414000000003e-44,0.01800049,928.7524387349026,924.1683993020572,918.1379522942688,0.0,9.8803e-320,295.7
660.0,3.2813664000000003e-44,0.01800049,928.7595412166806,924.1778791069132,918.1503191637861,0.0,9.8803e-320,295.7
660.5,3.2813914e-44,0.01800049,928.7666212004834,924.1872589117693,918.1626860333033,0.0,9.8803e-320,295.7
661.0,3.2814164e-44,0.01800049,928.7736236822615,924.1966361922322,918.1750529028208,0.0,9.8803e-320,295.7
661.5,3.2814413e-44,0.01800049,928.7807036660641,924.2060159970882,918.187319772338,0.0,9.8803e-320,295.7
662.0,3.2814662e-44,0.01800049,928.7877061478422,924.2152932775513,918.1995866418553,0.0,9.8803e-320,295.7
662.5,3.281491e-44,0.01800049,928.7946086296203,924.2245730824072,918.2116560598713,0.0,9.8803e-320,295.7
663.0,3.2815157e-44,0.01800049,928.801588613423,924.2337528872632,918.22382038089,0.0,9.8803e-320,295.7
663.5,3.2815403000000004e-44,0.01800049,928.8084685972257,924.2429326921193,918.2358872504071,0.0,9.8803e-320,295.7
664.0,3.2815648e-44,0.01800049,928.8152710790038,924.2521099725823,918.2478566684232,0.0,9.8803e-320,295.7
664.5,3.2815892e-44,0.01800049,928.8221510628065,924.2611897774382,918.2598235379405,0.0,9.8803e-320,295.7
665.0,3.2816134000000003e-44,0.01800049,928.8289310466091,924.2702695822942,918.2716929559565,0.0,9.8803e-320,295.7
665.5,3.2816375e-44,0.01800049,928.8357335283872,924.2792493871502,918.2835598254738,0.0,9.8803e-320,295.7
666.0,3.2816614e-44,0.01800049,928.8424910142146,924.2882291920063,918.2953292434897,0.0,9.8803e-320,295.7
666.5,3.2816851e-44,0.01800049,928.8491934959926,924.2972089968623,918.3070961130071,0.0,9.8803e-320,295.7
667.0,3.2817087e-44,0.01800049,928.8558734797954,924.3060888017183,918.318765531023,0.0,9.8803e-320,295.7
667.5,3.2817321e-44,0.01800049,928.862553463598,924.3149686065742,918.330434949039,0.0,9.8803e-320,295.7
668.0,3.2817552e-44,0.01800049,928.8691334474008,924.3237484114303,918.3420018185564,0.0,9.8803e-320,295.7
668.5,3.2817782e-44,0.01800049,928.8757134312035,924.3325282162863,918.3534737850711,0.0,9.8803e-320,295.7
669.0,3.2818009e-44,0.01800049,928.8822934150062,924.3413080211424,918.3650406545883,0.0,9.8803e-320,295.7
669.5,3.2818235e-44,0.01800049,928.8888733988089,924.3499878259983,918.3764100726042,0.0,9.8803e-320,295.7
670.0,3.2818458e-44,0.01800049,928.8953533826116,924.3586676308543,918.3877794906202,0.0,9.8803e-320,295.7
670.5,3.2818679000000003e-44,0.01800049,928.9018333664143,924.3672499601033,918.3991489086362,0.0,9.8803e-320,295.7
671.0,3.2818897000000003e-44,0.01800049,928.9082908522417,924.3758297649592,918.4104183266522,0.0,9.8803e-320,295.7
671.5,3.2819113000000003e-44,0.01800049,928.9146933340198,924.3844095698153,918.4216877446682,0.0,9.8803e-320,295.7
672.0,3.2819327e-44,0.01800049,928.9210733178224,924.3928918990644,918.4328571626841,0.0,9.8803e-320,295.7
672.5,3.2819538e-44,0.01800049,928.9274308036498,924.4013717039202,918.4439291291988,0.0,9.8803e-320,295.7
673.0,3.2819747e-44,0.01800049,928.9338107874526,924.4097540331693,918.4550010957134,0.0,9.8803e-320,295.7
673.5,3.2819953e-44,0.01800049,928.9400907712553,924.4182338380253,918.4660679652308,0.0,9.8803e-320,295.7
674.0,3.2820157e-44,0.01800049,928.9463482570827,924.4265161672743,918.4770399317454,0.0,9.8803e-320,295.7
674.5,3.2820358e-44,0.01800049,928.9526282408854,924.4348959721303,918.4880093497613,0.0,9.8803e-320,295.7
675.0,3.2820557e-44,0.01800049,928.9588857267127,924.4431783013792,918.4988813162761,0.0,9.8803e-320,295.7
675.5,3.2820753000000003e-44,0.01800049,928.9650657105154,924.4514581062352,918.5097507342921,0.0,9.8803e-320,295.7
676.0,3.2820946000000004e-44,0.01800049,928.9712231963427,924.4596404354843,918.5205227008066,0.0,9.8803e-320,295.7
676.5,3.2821137e-44,0.01800049,928.9773806821702,924.4678227647332,918.5312921188225,0.0,9.8803e-320,295.7
677.0,3.2821325e-44,0.01800049,928.9834606659729,924.4759050939823,918.5419640853372,0.0,9.8803e-320,295.7
677.5,3.2821511e-44,0.01800049,928.9896181518002,924.4840848988382,918.552636051852,0.0,9.8803e-320,295.7
678.0,3.2821694000000003e-44,0.01800049,928.9956756376276,924.4921672280873,918.5632080183666,0.0,9.8803e-320,295.7
678.5,3.2821874000000004e-44,0.01800049,929.0016556214302,924.5001495573363,918.5737774363824,0.0,9.8803e-320,295.7
679.0,3.2822052e-44,0.01800049,929.0077131072577,924.5081318865854,918.5842519513959,0.0,9.8803e-320,295.7
679.5,3.2822227e-44,0.01800049,929.0136930910604,924.5161142158342,918.5947213694119,0.0,9.8803e-320,295.7
680.0,3.2822400000000003e-44,0.01800049,929.0196505768878,924.5239965450834,918.6050958844252,0.0,9.8803e-320,295.7
680.5,3.282257e-44,0.01800049,929.0255305606905,924.5319763499392,918.6154678509398,0.0,9.8803e-320,295.7
681.0,3.2822737e-44,0.01800049,929.0314655485425,924.5397612035813,918.6258372689558,0.0,9.8803e-320,295.7
681.5,3.2822902e-44,0.01800049,929.0373455323453,924.5476410084373,918.636111783969,0.0,9.8803e-320,295.7
682.0,3.2823064e-44,0.01800049,929.0432030181727,924.5554233376863,918.6462837504837,0.0,9.8803e-320,295.7
682.5,3.2823224e-44,0.01800049,929.0490380060246,924.5631081913283,918.6565557169984,0.0,9.8803e-320,295.7
683.0,3.2823381e-44,0.01800049,929.0548179898274,924.5708879961844,918.6666302320117,0.0,9.8803e-320,295.7
683.5,3.2823536e-44,0.01800049,929.0605754756548,924.5785703254334,918.6767021985263,0.0,9.8803e-320,295.7
684.0,3.2823688e-44,0.01800049,929.0663329614821,924.5862526546823,918.686774165041,0.0,9.8803e-320,295.7
684.5,3.2823838e-44,0.01800049,929.0720679493342,924.5938375083243,918.6968461315556,0.0,9.8803e-320,295.7
685.0,3.2823985e-44,0.01800049,929.0777479331368,924.6014198375733,918.7067231950676,0.0,9.8803e-320,295.7
685.5,3.282413e-44,0.01800049,929.0834054189643,924.6090021668223,918.7166951615823,0.0,9.8803e-320,295.7
686.0,3.2824272e-44,0.01800049,929.0890629047916,924.6164844960713,918.7265671280969,0.0,9.8803e-320,295.7
686.5,3.2824412000000003e-44,0.01800049,929.0946978926436,924.6239693497133,918.7363416431101,0.0,9.8803e-320,295.7
687.0,3.282455e-44,0.01800049,929.1002553784709,924.6314516789623,918.7462136096249,0.0,9.8803e-320,295.7
687.5,3.2824685e-44,0.01800049,929.105890366323,924.6388340082113,918.7558906731368,0.0,9.8803e-320,295.7
688.0,3.2824818e-44,0.01800049,929.1114478521504,924.6462188618533,918.7656626396514,0.0,9.8803e-320,295.7
688.5,3.2824949000000003e-44,0.01800049,929.1169053379778,924.6536011911023,918.7752371546648,0.0,9.8803e-320,295.7
689.0,3.2825077000000003e-44,0.01800049,929.1224628238052,924.6608860447444,918.7849091211795,0.0,9.8803e-320,295.7
689.5,3.2825204e-44,0.01800049,929.1279203096325,924.6681683739934,918.7944836361927,0.0,9.8803e-320,295.7
