s,C,C,C,kg/m2/s,m,kW/m2,kW/m2
Time,"Tz0","Tz3","Tz6","MLR","thick","radiative hf","incident hf"
 4.3351000E+002, 6.1021585E+002, 5.8965457E+002, 5.7464456E+002, 1.8789331E-004, 1.8000349E-002, 1.5922209E+001, 5.0448075E+001
 4.3401000E+002, 6.1173645E+002, 5.9169832E+002, 5.7703127E+002, 1.2884752E-004, 1.8000362E-002, 1.5683829E+001, 5.0448075E+001
 4.3451000E+002, 6.1322937E+002, 5.9369117E+002, 5.7933065E+002, 8.5152180E-005, 1.8000378E-002, 1.5448575E+001, 5.0448075E+001
 4.3501000E+002, 6.1468692E+002, 5.9562465E+002, 5.8153773E+002, 5.4175479E-005, 1.8000395E-002, 1.5217734E+001, 5.0448075E+001
 4.3551000E+002, 6.1610247E+002, 5.9749259E+002, 5.8365103E+002, 3.3155980E-005, 1.8000415E-002, 1.4992439E+001, 5.0448075E+001
 4.3601000E+002, 6.1747135E+002, 5.9929117E+002, 5.8567160E+002, 1.9509560E-005, 1.8000440E-002, 1.4773542E+001, 5.0448075E+001
 4.3651000E+002, 6.1879033E+002, 6.0101855E+002, 5.8760248E+002, 1.1033679E-005, 1.8000462E-002, 1.4561659E+001, 5.0448075E+001
 4.3701000E+002, 6.2005795E+002, 6.0267479E+002, 5.8944769E+002, 5.9965824E-006, 1.8000474E-002, 1.4357135E+001, 5.0448075E+001
 4.3751000E+002, 6.2127365E+002, 6.0426100E+002, 5.9121170E+002, 3.1316050E-006, 1.8000481E-002, 1.4160163E+001, 5.0448075E+001
 4.3801000E+002, 6.2243829E+002, 6.0577917E+002, 5.9289896E+002, 1.5714908E-006, 1.8000484E-002, 1.3970707E+001, 5.0448075E+001
 4.3851000E+002, 6.2355304E+002, 6.0723185E+002, 5.9451386E+002, 7.5781887E-007, 1.8000486E-002, 1.3788673E+001, 5.0448075E+001
 4.3901000E+002, 6.2461961E+002, 6.0862188E+002, 5.9606031E+002, 3.5121665E-007, 1.8000486E-002, 1.3613868E+001, 5.0448075E+001
 4.3951000E+002, 6.2564014E+002, 6.0995219E+002, 5.9754202E+002, 1.5646107E-007, 1.8000487E-002, 1.3446025E+001, 5.0448075E+001
 4.4001000E+002, 6.2661657E+002, 6.1122563E+002, 5.9896233E+002, 6.7010335E-008, 1.8000487E-002, 1.3284897E+001, 5.0448075E+001
 4.4051000E+002, 6.2755114E+002, 6.1244506E+002, 6.0032447E+002, 2.7598190E-008, 1.8000487E-002, 1.3130186E+001, 5.0448075E+001
 4.4101000E+002, 6.2844586E+002, 6.1361317E+002, 6.0163122E+002, 1.0932953E-008, 1.8000487E-002, 1.2981621E+001, 5.0448075E+001
 4.4151000E+002, 6.2930270E+002, 6.1473245E+002, 6.0288531E+002, 4.1671768E-009, 1.8000487E-002, 1.2838931E+001, 5.0448075E+001
 4.4201000E+002, 6.3012369E+002, 6.1580549E+002, 6.0408939E+002, 1.5287546E-009, 1.8000487E-002, 1.2701828E+001, 5.0448075E+001
 4.4251000E+002, 6.3091034E+002, 6.1683437E+002, 6.0524573E+002, 5.3998474E-010, 1.8000487E-002, 1.2570110E+001, 5.0448075E+001
 4.4301000E+002, 6.3166465E+002, 6.1782149E+002, 6.0635666E+002, 1.8371350E-010, 1.8000487E-002, 1.2443484E+001, 5.0448075E+001
 4.4351000E+002, 6.3238803E+002, 6.1876864E+002, 6.0742432E+002, 6.0227730E-011, 1.8000487E-002, 1.2321751E+001, 5.0448075E+001
 4.4401000E+002, 6.3308213E+002, 6.1967803E+002, 6.0845068E+002, 1.9034232E-011, 1.8000487E-002, 1.2204672E+001, 5.0448075E+001
 4.4451000E+002, 6.3374838E+002, 6.2055122E+002, 6.0943774E+002, 5.8017116E-012, 1.8000487E-002, 1.2092038E+001, 5.0448075E+001
 4.4501000E+002, 6.3438794E+002, 6.2139014E+002, 6.1038727E+002, 1.7063288E-012, 1.8000487E-002, 1.1983681E+001, 5.0448075E+001
 4.4551000E+002, 6.3500234E+002, 6.2219635E+002, 6.1130102E+002, 4.8447025E-013, 1.8000487E-002, 1.1879373E+001, 5.0448075E+001
 4.4601000E+002, 6.3559267E+002, 6.2297134E+002, 6.1218065E+002, 1.3285723E-013, 1.8000487E-002, 1.1778952E+001, 5.0448075E+001
 4.4651000E+002, 6.3616011E+002, 6.2371674E+002, 6.1302763E+002, 3.5207812E-014, 1.8000487E-002, 1.1682238E+001, 5.0448075E+001
 4.4701000E+002, 6.3670560E+002, 6.2443370E+002, 6.1384361E+002, 9.0209291E-015, 1.8000487E-002, 1.1589097E+001, 5.0448075E+001
 4.4751000E+002, 6.3723038E+002, 6.2512372E+002, 6.1462974E+002, 2.2358462E-015, 1.8000487E-002, 1.1499333E+001, 5.0448075E+001
 4.4801000E+002, 6.3773540E+002, 6.2578808E+002, 6.1538757E+002, 5.3629122E-016, 1.8000487E-002, 1.1412804E+001, 5.0448075E+001
 4.4851000E+002, 6.3822136E+002, 6.2642769E+002, 6.1611832E+002, 1.2449824E-016, 1.8000487E-002, 1.1329404E+001, 5.0448075E+001
 4.4901000E+002, 6.3868927E+002, 6.2704396E+002, 6.1682309E+002, 2.7926368E-017, 1.8000487E-002, 1.1248974E+001, 5.0448075E+001
 4.4951000E+002, 6.3914010E+002, 6.2763789E+002, 6.1750315E+002, 5.9898550E-018, 1.8000487E-002, 1.1171366E+001, 5.0448075E+001
 4.5001000E+002, 6.3957439E+002, 6.2821035E+002, 6.1815953E+002, 1.1540075E-018, 1.8000487E-002, 1.1096495E+001, 5.0448075E+001
 4.5051000E+002, 6.3999314E+002, 6.2876241E+002, 6.1879321E+002, 1.1556030E-019, 1.8000487E-002, 1.1024202E+001, 5.0448075E+001
 4.5101000E+002, 6.4039665E+002, 6.2929496E+002, 6.1940526E+002, 0.0000000E+000, 1.8000487E-002, 1.0954447E+001, 5.0448075E+001
 4.5151000E+002, 6.4078603E+002, 6.2980898E+002, 6.1999667E+002, 0.0000000E+000, 1.8000487E-002, 1.0887045E+001, 5.0448075E+001
 4.5201000E+002, 6.4116167E+002, 6.3030498E+002, 6.2056809E+002, 0.0000000E+000, 1.8000487E-002, 1.0821941E+001, 5.0448075E+001
 4.5251000E+002, 6.4152427E+002, 6.3078405E+002, 6.2112059E+002, 0.0000000E+000, 1.8000487E-002, 1.0759022E+001, 5.0448075E+001
 4.5301000E+002, 6.4187449E+002, 6.3124676E+002, 6.2165499E+002, 0.0000000E+000, 1.8000487E-002, 1.0698179E+001, 5.0448075E+001
 4.5351000E+002, 6.4221252E+002, 6.3169404E+002, 6.2217185E+002, 0.0000000E+000, 1.8000487E-002, 1.0639388E+001, 5.0448075E+001
 4.5401000E+002, 6.4253920E+002, 6.3212622E+002, 6.2267207E+002, 0.0000000E+000, 1.8000487E-002, 1.0582510E+001, 5.0448075E+001
 4.5451000E+002, 6.4285504E+002, 6.3254410E+002, 6.2315629E+002, 0.0000000E+000, 1.8000487E-002, 1.0527461E+001, 5.0448075E+001
 4.5501000E+002, 6.4316030E+002, 6.3294840E+002, 6.2362527E+002, 0.0000000E+000, 1.8000487E-002, 1.0474201E+001, 5.0448075E+001
 4.5551000E+002, 6.4345558E+002, 6.3333952E+002, 6.2407949E+002, 0.0000000E+000, 1.8000487E-002, 1.0422634E+001, 5.0448075E+001
 4.5601000E+002, 6.4374136E+002, 6.3371824E+002, 6.2451956E+002, 0.0000000E+000, 1.8000487E-002, 1.0372678E+001, 5.0448075E+001
 4.5651000E+002, 6.4401789E+002, 6.3408479E+002, 6.2494621E+002, 0.0000000E+000, 1.8000487E-002, 1.0324293E+001, 5.0448075E+001
 4.5701000E+002, 6.4428543E+002, 6.3443977E+002, 6.2535984E+002, 0.0000000E+000, 1.8000487E-002, 1.0277441E+001, 5.0448075E+001
 4.5751000E+002, 6.4454467E+002, 6.3478381E+002, 6.2576117E+002, 0.0000000E+000, 1.8000487E-002, 1.0232002E+001, 5.0448075E+001
 4.5801000E+002, 6.4479588E+002, 6.3511717E+002, 6.2615037E+002, 0.0000000E+000, 1.8000487E-002, 1.0187937E+001, 5.0448075E+001
 4.5851000E+002, 6.4503925E+002, 6.3544042E+002, 6.2652812E+002, 0.0000000E+000, 1.8000487E-002, 1.0145209E+001, 5.0448075E+001
 4.5901000E+002, 6.4527519E+002, 6.3575402E+002, 6.2689496E+002, 0.0000000E+000, 1.8000487E-002, 1.0103757E+001, 5.0448075E+001
 4.5951000E+002, 6.4550401E+002, 6.3605810E+002, 6.2725112E+002, 0.0000000E+000, 1.8000487E-002, 1.0063523E+001, 5.0448075E+001
 4.6001000E+002, 6.4572605E+002, 6.3635314E+002, 6.2759722E+002, 0.0000000E+000, 1.8000487E-002, 1.0024453E+001, 5.0448075E+001
 4.6051000E+002, 6.4594150E+002, 6.3663966E+002, 6.2793354E+002, 0.0000000E+000, 1.8000487E-002, 9.9865146E+000, 5.0448075E+001
 4.6101000E+002, 6.4615045E+002, 6.3691790E+002, 6.2826031E+002, 0.0000000E+000, 1.8000487E-002, 9.9496966E+000, 5.0448075E+001
 4.6151000E+002, 6.4635339E+002, 6.3718811E+002, 6.2857813E+002, 0.0000000E+000, 1.8000487E-002, 9.9139140E+000, 5.0448075E+001
 4.6201000E+002, 6.4655058E+002, 6.3745073E+002, 6.2888731E+002, 0.0000000E+000, 1.8000487E-002, 9.8791215E+000, 5.0448075E+001
 4.6251000E+002, 6.4674220E+002, 6.3770607E+002, 6.2918806E+002, 0.0000000E+000, 1.8000487E-002, 9.8452908E+000, 5.0448075E+001
 4.6301000E+002, 6.4692845E+002, 6.3795426E+002, 6.2948083E+002, 0.0000000E+000, 1.8000487E-002, 9.8123880E+000, 5.0448075E+001
 4.6351000E+002, 6.4710942E+002, 6.3819555E+002, 6.2976592E+002, 0.0000000E+000, 1.8000487E-002, 9.7804003E+000, 5.0448075E+001
 4.6401000E+002, 6.4728546E+002, 6.3843031E+002, 6.3004342E+002, 0.0000000E+000, 1.8000487E-002, 9.7492632E+000, 5.0448075E+001
 4.6451000E+002, 6.4745676E+002, 6.3865889E+002, 6.3031371E+002, 0.0000000E+000, 1.8000487E-002, 9.7189502E+000, 5.0448075E+001
 4.6501000E+002, 6.4762347E+002, 6.3888139E+002, 6.3057715E+002, 0.0000000E+000, 1.8000487E-002, 9.6894319E+000, 5.0448075E+001
 4.6551000E+002, 6.4778578E+002, 6.3909798E+002, 6.3083396E+002, 0.0000000E+000, 1.8000487E-002, 9.6606765E+000, 5.0448075E+001
 4.6601000E+002, 6.4794379E+002, 6.3930899E+002, 6.3108426E+002, 0.0000000E+000, 1.8000487E-002, 9.6326708E+000, 5.0448075E+001
 4.6651000E+002, 6.4809756E+002, 6.3951464E+002, 6.3132841E+002, 0.0000000E+000, 1.8000487E-002, 9.6054002E+000, 5.0448075E+001
 4.6701000E+002, 6.4824743E+002, 6.3971514E+002, 6.3156664E+002, 0.0000000E+000, 1.8000487E-002, 9.5788098E+000, 5.0448075E+001
 4.6751000E+002, 6.4839352E+002, 6.3991053E+002, 6.3179914E+002, 0.0000000E+000, 1.8000487E-002, 9.5528775E+000, 5.0448075E+001
 4.6801000E+002, 6.4853597E+002, 6.4010097E+002, 6.3202596E+002, 0.0000000E+000, 1.8000487E-002, 9.5275799E+000, 5.0448075E+001
 4.6851000E+002, 6.4867489E+002, 6.4028680E+002, 6.3224738E+002, 0.0000000E+000, 1.8000487E-002, 9.5028964E+000, 5.0448075E+001
 4.6901000E+002, 6.4881042E+002, 6.4046814E+002, 6.3246368E+002, 0.0000000E+000, 1.8000487E-002, 9.4788061E+000, 5.0448075E+001
 4.6951000E+002, 6.4894263E+002, 6.4064518E+002, 6.3267503E+002, 0.0000000E+000, 1.8000487E-002, 9.4552950E+000, 5.0448075E+001
 4.7001000E+002, 6.4907160E+002, 6.4081805E+002, 6.3288154E+002, 0.0000000E+000, 1.8000487E-002, 9.4323500E+000, 5.0448075E+001
 4.7051000E+002, 6.4919755E+002, 6.4098682E+002, 6.3308333E+002, 0.0000000E+000, 1.8000487E-002, 9.4099343E+000, 5.0448075E+001
 4.7101000E+002, 6.4932056E+002, 6.4115165E+002, 6.3328065E+002, 0.0000000E+000, 1.8000487E-002, 9.3880320E+000, 5.0448075E+001
 4.7151000E+002, 6.4944074E+002, 6.4131275E+002, 6.3347363E+002, 0.0000000E+000, 1.8000487E-002, 9.3666262E+000, 5.0448075E+001
 4.7201000E+002, 6.4955817E+002, 6.4147023E+002, 6.3366246E+002, 0.0000000E+000, 1.8000487E-002, 9.3457015E+000, 5.0448075E+001
 4.7251000E+002, 6.4967293E+002, 6.4162422E+002, 6.3384719E+002, 0.0000000E+000, 1.8000487E-002, 9.3252439E+000, 5.0448075E+001
 4.7301000E+002, 6.4978514E+002, 6.4177482E+002, 6.3402788E+002, 0.0000000E+000, 1.8000487E-002, 9.3052342E+000, 5.0448075E+001
 4.7351000E+002, 6.4989487E+002, 6.4192207E+002, 6.3420476E+002, 0.0000000E+000, 1.8000487E-002, 9.2856609E+000, 5.0448075E+001
 4.7401000E+002, 6.5000210E+002, 6.4206607E+002, 6.3437796E+002, 0.0000000E+000, 1.8000487E-002, 9.2665255E+000, 5.0448075E+001
 4.7451000E+002, 6.5010698E+002, 6.4220702E+002, 6.3454765E+002, 0.0000000E+000, 1.8000487E-002, 9.2478043E+000, 5.0448075E+001
 4.7501000E+002, 6.5020968E+002, 6.4234501E+002, 6.3471391E+002, 0.0000000E+000, 1.8000487E-002, 9.2294655E+000, 5.0448075E+001
 4.7551000E+002, 6.5031021E+002, 6.4248014E+002, 6.3487679E+002, 0.0000000E+000, 1.8000487E-002, 9.2115078E+000, 5.0448075E+001
 4.7601000E+002, 6.5040866E+002, 6.4261251E+002, 6.3503638E+002, 0.0000000E+000, 1.8000487E-002, 9.1939154E+000, 5.0448075E+001
 4.7651000E+002, 6.5050505E+002, 6.4274220E+002, 6.3519288E+002, 0.0000000E+000, 1.8000487E-002, 9.1766869E+000, 5.0448075E+001
 4.7701000E+002, 6.5059950E+002, 6.4286926E+002, 6.3534634E+002, 0.0000000E+000, 1.8000487E-002, 9.1597994E+000, 5.0448075E+001
 4.7751000E+002, 6.5069208E+002, 6.4299375E+002, 6.3549687E+002, 0.0000000E+000, 1.8000487E-002, 9.1432433E+000, 5.0448075E+001
 4.7801000E+002, 6.5078279E+002, 6.4311579E+002, 6.3564455E+002, 0.0000000E+000, 1.8000487E-002, 9.1270137E+000, 5.0448075E+001
 4.7851000E+002, 6.5087170E+002, 6.4323546E+002, 6.3578948E+002, 0.0000000E+000, 1.8000487E-002, 9.1111041E+000, 5.0448075E+001
 4.7901000E+002, 6.5095885E+002, 6.4335285E+002, 6.3593164E+002, 0.0000000E+000, 1.8000487E-002, 9.0955028E+000, 5.0448075E+001
 4.7951000E+002, 6.5104431E+002, 6.4346803E+002, 6.3607116E+002, 0.0000000E+000, 1.8000487E-002, 9.0802006E+000, 5.0448075E+001
 4.8001000E+002, 6.5112815E+002, 6.4358105E+002, 6.3620815E+002, 0.0000000E+000, 1.8000487E-002, 9.0651854E+000, 5.0448075E+001
 4.8051000E+002, 6.5121040E+002, 6.4369199E+002, 6.3634270E+002, 0.0000000E+000, 1.8000487E-002, 9.0504496E+000, 5.0448075E+001
 4.8101000E+002, 6.5129118E+002, 6.4380091E+002, 6.3647488E+002, 0.0000000E+000, 1.8000487E-002, 9.0359740E+000, 5.0448075E+001
 4.8151000E+002, 6.5137043E+002, 6.4390780E+002, 6.3660475E+002, 0.0000000E+000, 1.8000487E-002, 9.0217705E+000, 5.0448075E+001
 4.8201000E+002, 6.5144826E+002, 6.4401268E+002, 6.3673239E+002, 0.0000000E+000, 1.8000487E-002, 9.0078155E+000, 5.0448075E+001
 4.8251000E+002, 6.5152474E+002, 6.4411571E+002, 6.3685783E+002, 0.0000000E+000, 1.8000487E-002, 8.9940998E+000, 5.0448075E+001
 4.8301000E+002, 6.5159976E+002, 6.4421697E+002, 6.3698109E+002, 0.0000000E+000, 1.8000487E-002, 8.9806445E+000, 5.0448075E+001
 4.8351000E+002, 6.5167353E+002, 6.4431648E+002, 6.3710229E+002, 0.0000000E+000, 1.8000487E-002, 8.9674068E+000, 5.0448075E+001
 4.8401000E+002, 6.5174607E+002, 6.4441428E+002, 6.3722149E+002, 0.0000000E+000, 1.8000487E-002, 8.9543900E+000, 5.0448075E+001
 4.8451000E+002, 6.5181723E+002, 6.4451042E+002, 6.3733874E+002, 0.0000000E+000, 1.8000487E-002, 8.9416152E+000, 5.0448075E+001
 4.8501000E+002, 6.5188731E+002, 6.4460496E+002, 6.3745411E+002, 0.0000000E+000, 1.8000487E-002, 8.9290336E+000, 5.0448075E+001
 4.8551000E+002, 6.5195606E+002, 6.4469796E+002, 6.3756763E+002, 0.0000000E+000, 1.8000487E-002, 8.9166875E+000, 5.0448075E+001
 4.8601000E+002, 6.5202369E+002, 6.4478945E+002, 6.3767938E+002, 0.0000000E+000, 1.8000487E-002, 8.9045381E+000, 5.0448075E+001
 4.8651000E+002, 6.5209024E+002, 6.4487939E+002, 6.3778938E+002, 0.0000000E+000, 1.8000487E-002, 8.8925822E+000, 5.0448075E+001
 4.8701000E+002, 6.5215567E+002, 6.4496788E+002, 6.3789760E+002, 0.0000000E+000, 1.8000487E-002, 8.8808238E+000, 5.0448075E+001
 4.8751000E+002, 6.5222012E+002, 6.4505498E+002, 6.3800412E+002, 0.0000000E+000, 1.8000487E-002, 8.8692410E+000, 5.0448075E+001
 4.8801000E+002, 6.5228347E+002, 6.4514070E+002, 6.3810903E+002, 0.0000000E+000, 1.8000487E-002, 8.8578506E+000, 5.0448075E+001
 4.8851000E+002, 6.5234591E+002, 6.4522510E+002, 6.3821238E+002, 0.0000000E+000, 1.8000487E-002, 8.8466244E+000, 5.0448075E+001
 4.8901000E+002, 6.5240732E+002, 6.4530823E+002, 6.3831419E+002, 0.0000000E+000, 1.8000487E-002, 8.8355802E+000, 5.0448075E+001
 4.8951000E+002, 6.5246783E+002, 6.4539010E+002, 6.3841452E+002, 0.0000000E+000, 1.8000487E-002, 8.8246941E+000, 5.0448075E+001
 4.9001000E+002, 6.5252738E+002, 6.4547073E+002, 6.3851340E+002, 0.0000000E+000, 1.8000487E-002, 8.8139800E+000, 5.0448075E+001
 4.9051000E+002, 6.5258609E+002, 6.4555019E+002, 6.3861086E+002, 0.0000000E+000, 1.8000487E-002, 8.8034158E+000, 5.0448075E+001
 4.9101000E+002, 6.5264387E+002, 6.4562847E+002, 6.3870693E+002, 0.0000000E+000, 1.8000487E-002, 8.7930156E+000, 5.0448075E+001
 4.9151000E+002, 6.5270086E+002, 6.4570560E+002, 6.3880166E+002, 0.0000000E+000, 1.8000487E-002, 8.7827576E+000, 5.0448075E+001
 4.9201000E+002, 6.5275695E+002, 6.4578167E+002, 6.3889503E+002, 0.0000000E+000, 1.8000487E-002, 8.7726570E+000, 5.0448075E+001
 4.9251000E+002, 6.5281231E+002, 6.4585658E+002, 6.3898710E+002, 0.0000000E+000, 1.8000487E-002, 8.7626892E+000, 5.0448075E+001
 4.9301000E+002, 6.5286680E+002, 6.4593043E+002, 6.3907791E+002, 0.0000000E+000, 1.8000487E-002, 8.7528734E+000, 5.0448075E+001
 4.9351000E+002, 6.5292056E+002, 6.4600319E+002, 6.3916748E+002, 0.0000000E+000, 1.8000487E-002, 8.7431893E+000, 5.0448075E+001
 4.9401000E+002, 6.5297351E+002, 6.4607500E+002, 6.3925585E+002, 0.0000000E+000, 1.8000487E-002, 8.7336492E+000, 5.0448075E+001
 4.9451000E+002, 6.5302576E+002, 6.4614580E+002, 6.3934309E+002, 0.0000000E+000, 1.8000487E-002, 8.7242325E+000, 5.0448075E+001
 4.9501000E+002, 6.5307727E+002, 6.4621565E+002, 6.3942920E+002, 0.0000000E+000, 1.8000487E-002, 8.7149479E+000, 5.0448075E+001
 4.9551000E+002, 6.5312813E+002, 6.4628459E+002, 6.3951415E+002, 0.0000000E+000, 1.8000487E-002, 8.7057795E+000, 5.0448075E+001
 4.9601000E+002, 6.5317826E+002, 6.4635258E+002, 6.3959800E+002, 0.0000000E+000, 1.8000487E-002, 8.6967417E+000, 5.0448075E+001
 4.9651000E+002, 6.5322778E+002, 6.4641973E+002, 6.3968086E+002, 0.0000000E+000, 1.8000487E-002, 8.6878119E+000, 5.0448075E+001
 4.9701000E+002, 6.5327659E+002, 6.4648596E+002, 6.3976265E+002, 0.0000000E+000, 1.8000487E-002, 8.6790088E+000, 5.0448075E+001
 4.9751000E+002, 6.5332481E+002, 6.4655138E+002, 6.3984334E+002, 0.0000000E+000, 1.8000487E-002, 8.6703113E+000, 5.0448075E+001
 4.9801000E+002, 6.5337240E+002, 6.4661597E+002, 6.3992306E+002, 0.0000000E+000, 1.8000487E-002, 8.6617249E+000, 5.0448075E+001
 4.9851000E+002, 6.5341936E+002, 6.4667969E+002, 6.4000178E+002, 0.0000000E+000, 1.8000487E-002, 8.6532527E+000, 5.0448075E+001
 4.9901000E+002, 6.5346578E+002, 6.4674273E+002, 6.4007948E+002, 0.0000000E+000, 1.8000487E-002, 8.6448756E+000, 5.0448075E+001
 4.9951000E+002, 6.5351155E+002, 6.4680486E+002, 6.4015634E+002, 0.0000000E+000, 1.8000487E-002, 8.6366140E+000, 5.0448075E+001
 5.0001000E+002, 6.5355682E+002, 6.4686633E+002, 6.4023223E+002, 0.0000000E+000, 1.8000487E-002, 8.6284421E+000, 5.0448075E+001
 5.0051000E+002, 6.5360149E+002, 6.4692695E+002, 6.4030723E+002, 0.0000000E+000, 1.8000487E-002, 8.6203763E+000, 5.0448075E+001
 5.0101000E+002, 6.5364562E+002, 6.4698687E+002, 6.4038138E+002, 0.0000000E+000, 1.8000487E-002, 8.6124085E+000, 5.0448075E+001
 5.0151000E+002, 6.5368929E+002, 6.4704607E+002, 6.4045467E+002, 0.0000000E+000, 1.8000487E-002, 8.6045222E+000, 5.0448075E+001
 5.0201000E+002, 6.5373230E+002, 6.4710459E+002, 6.4052709E+002, 0.0000000E+000, 1.8000487E-002, 8.5967535E+000, 5.0448075E+001
 5.0251000E+002, 6.5377497E+002, 6.4716239E+002, 6.4059872E+002, 0.0000000E+000, 1.8000487E-002, 8.5890459E+000, 5.0448075E+001
 5.0301000E+002, 6.5381698E+002, 6.4721956E+002, 6.4066955E+002, 0.0000000E+000, 1.8000487E-002, 8.5814553E+000, 5.0448075E+001
 5.0351000E+002, 6.5385860E+002, 6.4727604E+002, 6.4073957E+002, 0.0000000E+000, 1.8000487E-002, 8.5739341E+000, 5.0448075E+001
 5.0401000E+002, 6.5389973E+002, 6.4733191E+002, 6.4080882E+002, 0.0000000E+000, 1.8000487E-002, 8.5665005E+000, 5.0448075E+001
 5.0451000E+002, 6.5394023E+002, 6.4738714E+002, 6.4087729E+002, 0.0000000E+000, 1.8000487E-002, 8.5591818E+000, 5.0448075E+001
 5.0501000E+002, 6.5398051E+002, 6.4744177E+002, 6.4094500E+002, 0.0000000E+000, 1.8000487E-002, 8.5519002E+000, 5.0448075E+001
 5.0551000E+002, 6.5402008E+002, 6.4749578E+002, 6.4101198E+002, 0.0000000E+000, 1.8000487E-002, 8.5447469E+000, 5.0448075E+001
 5.0601000E+002, 6.5405940E+002, 6.4754922E+002, 6.4107823E+002, 0.0000000E+000, 1.8000487E-002, 8.5376373E+000, 5.0448075E+001
 5.0651000E+002, 6.5409827E+002, 6.4760206E+002, 6.4114382E+002, 0.0000000E+000, 1.8000487E-002, 8.5306072E+000, 5.0448075E+001
 5.0701000E+002, 6.5413659E+002, 6.4765436E+002, 6.4120869E+002, 0.0000000E+000, 1.8000487E-002, 8.5236774E+000, 5.0448075E+001
 5.0751000E+002, 6.5417467E+002, 6.4770608E+002, 6.4127289E+002, 0.0000000E+000, 1.8000487E-002, 8.5167907E+000, 5.0448075E+001
 5.0801000E+002, 6.5421226E+002, 6.4775727E+002, 6.4133645E+002, 0.0000000E+000, 1.8000487E-002, 8.5099892E+000, 5.0448075E+001
 5.0851000E+002, 6.5424939E+002, 6.4780791E+002, 6.4139932E+002, 0.0000000E+000, 1.8000487E-002, 8.5032715E+000, 5.0448075E+001
 5.0901000E+002, 6.5428626E+002, 6.4785799E+002, 6.4146161E+002, 0.0000000E+000, 1.8000487E-002, 8.4966010E+000, 5.0448075E+001
 5.0951000E+002, 6.5432268E+002, 6.4790757E+002, 6.4152322E+002, 0.0000000E+000, 1.8000487E-002, 8.4900102E+000, 5.0448075E+001
 5.1001000E+002, 6.5435868E+002, 6.4795659E+002, 6.4158425E+002, 0.0000000E+000, 1.8000487E-002, 8.4834955E+000, 5.0448075E+001
 5.1051000E+002, 6.5439440E+002, 6.4800512E+002, 6.4164467E+002, 0.0000000E+000, 1.8000487E-002, 8.4770296E+000, 5.0448075E+001
 5.1101000E+002, 6.5442971E+002, 6.4805318E+002, 6.4170448E+002, 0.0000000E+000, 1.8000487E-002, 8.4706370E+000, 5.0448075E+001
 5.1151000E+002, 6.5446463E+002, 6.4810072E+002, 6.4176375E+002, 0.0000000E+000, 1.8000487E-002, 8.4643152E+000, 5.0448075E+001
 5.1201000E+002, 6.5449926E+002, 6.4814785E+002, 6.4182238E+002, 0.0000000E+000, 1.8000487E-002, 8.4580439E+000, 5.0448075E+001
 5.1251000E+002, 6.5453353E+002, 6.4819444E+002, 6.4188046E+002, 0.0000000E+000, 1.8000487E-002, 8.4518382E+000, 5.0448075E+001
 5.1301000E+002, 6.5456742E+002, 6.4824065E+002, 6.4193796E+002, 0.0000000E+000, 1.8000487E-002, 8.4457012E+000, 5.0448075E+001
 5.1351000E+002, 6.5460104E+002, 6.4828637E+002, 6.4199489E+002, 0.0000000E+000, 1.8000487E-002, 8.4396113E+000, 5.0448075E+001
 5.1401000E+002, 6.5463432E+002, 6.4833167E+002, 6.4205132E+002, 0.0000000E+000, 1.8000487E-002, 8.4335819E+000, 5.0448075E+001
 5.1451000E+002, 6.5466723E+002, 6.4837654E+002, 6.4210719E+002, 0.0000000E+000, 1.8000487E-002, 8.4276202E+000, 5.0448075E+001
 5.1501000E+002, 6.5469989E+002, 6.4842098E+002, 6.4216258E+002, 0.0000000E+000, 1.8000487E-002, 8.4217033E+000, 5.0448075E+001
 5.1551000E+002, 6.5473225E+002, 6.4846502E+002, 6.4221744E+002, 0.0000000E+000, 1.8000487E-002, 8.4158399E+000, 5.0448075E+001
 5.1601000E+002, 6.5476421E+002, 6.4850862E+002, 6.4227180E+002, 0.0000000E+000, 1.8000487E-002, 8.4100476E+000, 5.0448075E+001
 5.1651000E+002, 6.5479596E+002, 6.4855186E+002, 6.4232568E+002, 0.0000000E+000, 1.8000487E-002, 8.4042927E+000, 5.0448075E+001
 5.1701000E+002, 6.5482743E+002, 6.4859465E+002, 6.4237907E+002, 0.0000000E+000, 1.8000487E-002, 8.3985893E+000, 5.0448075E+001
 5.1751000E+002, 6.5485851E+002, 6.4863711E+002, 6.4243199E+002, 0.0000000E+000, 1.8000487E-002, 8.3929549E+000, 5.0448075E+001
 5.1801000E+002, 6.5488939E+002, 6.4867915E+002, 6.4248444E+002, 0.0000000E+000, 1.8000487E-002, 8.3873562E+000, 5.0448075E+001
 5.1851000E+002, 6.5491993E+002, 6.4872081E+002, 6.4253643E+002, 0.0000000E+000, 1.8000487E-002, 8.3818179E+000, 5.0448075E+001
 5.1901000E+002, 6.5495020E+002, 6.4876215E+002, 6.4258796E+002, 0.0000000E+000, 1.8000487E-002, 8.3763306E+000, 5.0448075E+001
 5.1951000E+002, 6.5498023E+002, 6.4880305E+002, 6.4263907E+002, 0.0000000E+000, 1.8000487E-002, 8.3708839E+000, 5.0448075E+001
 5.2001000E+002, 6.5500997E+002, 6.4884363E+002, 6.4268971E+002, 0.0000000E+000, 1.8000487E-002, 8.3654908E+000, 5.0448075E+001
